company,title,sentiment,relevance,confidence,published_at,source,url,reasoning
"Guild","Craft Guild of Chefs announces voco Leicester as hotel partner for Education & Training Summit","neutral","irrelevant","0.80","2026-09-07T09:34:21.000Z","| Craft Guild of Chefs","https://news.google.com/rss/articles/CBMiuAFBVV95cUxPRzBIa2xFcWlmaEJHT2VLUk13WG1NNExzSHFvYnY2YTFYTmpFcVc2b0xhMlBUV2s0WDhJRVVHTGc4SzBiS1V4NUdfT1h5ckVZbzhiekJfamFiSHdOTFBORjV6OXMxTTc0dkxqSVZmS3g0MHRONjBYeXJkdi1QNHEtS0pUUWxVWHRXWUlYMmVzVWRybjFiSm0wOXhSOFdKTlpsaEY1bTAybmlZcGxrRVhBeFBoUUxTUk1q?oc=5","Different organisation with similar name, no connection to Guild"
"Diagnostic Robotics","France's robotics founders have a message for VCs: Stop chasing quick wins — TFN","neutral","irrelevant","0.80","2026-09-07T08:09:43.000Z","Tech Funding News","https://news.google.com/rss/articles/CBMiggFBVV95cUxPTnlMcWhVRkpQXzRhTllrclJGWWliV05qYzY0OWo2cVRrMl9MOVNvV29WODU0Y2dJNHRGNmpBaWZJckJCMWR1aU52UUVpVjFQSVFaMWE1dE9VdWx1YjhkSWY2WXctQmVjNE5tNnRIY3RDYUwyUXJsYnJTeFJXNUhoRHpR?oc=5","Article discusses robotics founders in France, not Diagnostic Robotics specifically."
"MST","Extreme Heat Warning issued September 7 at 12:33AM MST until September 11 at 8:00PM MST by NWS Phoenix AZ","neutral","irrelevant","0.90","2026-09-07T07:47:51.000Z","KESQ","https://news.google.com/rss/articles/CBMi6wFBVV95cUxNQ1JVVWNOSG5vNTh5V2RWS3lCM0lCNUhfZkdhLWw4a2NwS2VlQUtiT2VtckFpSk5abTYxU0UyTHBvZzJIdmFCTlBtSmZXZjlrS0hEZ2Y4bGg3VzE5Y0xaMDVVMXFncEFJNGF5amdtT0FPSHA2QU16WUhWVW1JNnBIU3o5Y3JTREFmLVpDRU43MVREQ2RFRG80U3Y0cHpMdC1YUGZ3cHBMRi1hRmFvWFV4cTZLZDNGeVhVWFdkU29WMFd2aXhSQnotQ04yM0tRbnVDa3hsbGJBTVBrMkFqZ3l3QlQxckcwdGtqUENn?oc=5","MST refers to Mountain Standard Time, not the company name"
"Harvey","Harvey + Legora on OpenAI’s GPT-6 Astra","neutral","relevant","0.80","2026-09-07T07:24:29.000Z","Artificial Lawyer","https://news.google.com/rss/articles/CBMiiAFBVV95cUxQdHhNVlVSb3g3X3BRUG9YODhqTjlMeFd1OW43T3oweVRYTWdHVUZZUzlyUEdTWUY0eTVpWmJaeDhUZkhoeElTTDdqX0dJNnJrMzVLZnY2X1RINXFKU1lzQlpmRktWNkVrUER4QUxud0xMQ0VScXdvWUk4RFVSclBWSTUxY3U4aFh6?oc=5","Company name mentioned in context of AI and OpenAI, but no specific business prospects mentioned."
"CarDekho","2026 Kia Sorento Variant-wise Features Detailed: Which Variant Is The Best Pick For You?","neutral","relevant","0.80","2026-09-07T07:16:00.000Z","CarDekho","https://news.google.com/rss/articles/CBMi0AFBVV95cUxQcHlJSk9hbnNSTS03R0dNYnhSeE5UYVo5UHJYOHBWUks2bHBDQUFyN1Qybm0xOC1VZ28xWWtmcEJrVHAyWnVtVjBJVGFjd0lHZWI0Q0ppNXRYdHVUX1NMNE11elRnc0Q4ZWNGRXNSTmdycW5tMmp2LXVrWjlMellhVkY5SFpvVzM3dHFXcHhMZEhhSUVQaGE5RFQxQXUxTFFsX1VESFRrVHR2c01iX3FoeS05VjNOd1c4VUdvNVRfTUJWYS1DcG5pRXpCdG5mNTZG0gHYAUFVX3lxTE4xY2FPSDE2ajJoT0F5dk5zOWtPRlJxeHFUQ0c4clAwdG5ULTU2a3puekJkcHNEYzNyWVRCX2ZCTlpHTUNEX0VwTmQ3OEluV0pvWm5sMm85ckprcjVEVkhGV0VmSGpmZERmSWpvaUZONEpWdXdBcWNxd2lYZmNLV215NGJXMDZVWV9CeGU1SFh2X0w3WGFJZFBveUxuTmM0N3lPNkhibnFlT3hpc2l1alVOXzNPTXhiM2N3VHJfU0M0LWQtOFIxaHNnM2NHcHVQaG1waG5GYnFoQg?oc=5","CarDekho is mentioned as the publication, indicating relevance."
"BlueCircle","Tarmac Extends Masterlay Range with New External Solution Exclusively Available at B&Q","neutral","irrelevant","0.80","2026-09-07T07:02:56.000Z","Construction UK Magazine","https://news.google.com/rss/articles/CBMiugFBVV95cUxQUjN3c3prQjJFTi1tbkotME1nejlvVERHcGswazVyYmhhLVJyTmZkajRRQ2ZNQ0pMdWlYOUVYNmwxWUVscXJLYmNqMmlZNlU0RHFMTGVFM0VlQ0lxQ2FheEtzS2hYRVBoRmtqMXRfb2pMMUtTN2JvUXlLejF4VkRxNk8zZ1dTUTdueVoxVy14SWxhZHVoVnRsREVMai1lV25lQUZaX09UUFlZYk5Vd3ZQX3RNU3J2NFlPT0E?oc=5","Tarmac is a different company from BlueCircle/Trellis, based on name and sector"
"MasterClass","IFES MasterClass 2026 Heads to Poznań, Poland","neutral","relevant","0.80","2026-09-07T07:00:00.000Z","Exhibitor Online","https://news.google.com/rss/articles/CBMiaEFVX3lxTFBFc3lYNFR3WE93MFd4UVlIOG9COUZuYUlzQndtUHZpOXFtbkVVZC1KcXY0ZktxNWpfdGI3YkdXLUVSRkFlNC1sZkFBeU5Sa2V5QkhaWHI2VC1uVGNoTnVncDh2LW5pandU?oc=5","MasterClass is mentioned as the host of an event, with no business implications."
"CarDekho","Kia Sorento HTK(A) Hybrid 6-Seater On Road Price (Petrol), Features & Specs, Images","neutral","relevant","0.80","2026-09-07T07:00:00.000Z","CarDekho","https://news.google.com/rss/articles/CBMiiwFBVV95cUxPWnRKYmlsMjM3TktNaTRfMTZCMzNQVEFlRkhTWXJqNV9RYjFnZDlZZk5fOFZZZGNXVlE1YWwyZmxzVkdSRlY5eHV6aHdiYmM2SS1kUElMMHFqUXgxREhoN1cta1dqajA1bG51cjBNYkswZV9KU0ZNX0RxeGRYRS1GSFBWTWQtbnpDcWtn?oc=5","CarDekho is mentioned as the source of the information."
"CarDekho","Kia Sorento HTX(A) Hybrid 6-Seater AWD On Road Price (Petrol), Features & Specs, Images","neutral","irrelevant","0.80","2026-09-07T07:00:00.000Z","CarDekho","https://news.google.com/rss/articles/CBMikAFBVV95cUxNRG8tbE1NR0EyeE14SHJiQjhEWEFHXzdLeWEwREYtNWptZlpCQ2pvQWNoS3VKcGxDVWgxNEhRVlJKU3pMQVF4b2ZyTnQtY05ORUpsYS1sMnlBUVVBTDNfUXJzazB6QjRhYkxBWWZpQ0NkTUVpTFJEc2pYTU9QYUlvR2NycFpiOVZ3M0M3eDY2N1U?oc=5","Article is about a car model, not CarDekho's business"
"Astra","Sam Altman Apologises For Messy ChatGPT-6 Astra Rollout, Plus & Business Rollout Begins As Well","negative","relevant","0.80","2026-09-07T06:45:52.000Z","Free Press Journal","https://news.google.com/rss/articles/CBMiyAFBVV95cUxPYXVpVXQtVlFfMDRGR3lyUGp0YmY4T25ma2VvckxoZXYxNmtEQUFoSXVER3FZUnhNamIxQWdETDZ5a1RBV2dVLWRla0pITkJ1YVY0UEJTNUxIcnROekxFSFF5Nmo5TkRlUHBRUU9CNGp2OHlpcXpxa3BBWlg3dW9NUzNKQ0RDdmxCRWJBVjIxNDZOa1pTZkxvVFBzZGszdC11YlVTQ1p2cXlmN3lYbGdwT1Z4emg1Y3FQN3FLbVBCM2tsQzZnYktWcNIBzgFBVV95cUxNeVFDQ1U5aUFWOHJiMFQ3SUdSTUZPc3B2Q09tQ2p0ZXYyR1daNW9mdV9hLVBOQldCaHdqdk9BMVFVX1BjZm9GRlFFVV9sU0RVSWxDYkNrNzIzRTV5NHVoa1Z0ZFI3U0RHMWNUTWtSeTR2WlhrRlBLUnhIWEpNNG5YcldsTXdsQ01kUVR3NXpBYzkzajVhejluMDhnZ1VKTXR4WHVPRzZ2aDQ4OFdWOVpVYzdKdW1ISE1HY3JMLXVPWnFvM1JqM3hUUWlhRXAyUQ?oc=5","Astra mentioned in context of ChatGPT-6 rollout issues and apology"
"Stringify","Filenin Sultanları şampiyon oldu, TRT spikerinin Atatürk sözleri damga vurdu","neutral","irrelevant","1.00","2026-09-07T06:42:00.000Z","Medyafaresi","https://news.google.com/rss/articles/CBMivgFBVV95cUxOSzZmRkRvT0NIUWlQc3VERE50VlR0UTBFWlptdE1zczJoTmJSY3JXcXFCRzA5Z2xpZlFMcmtvaktVTzFyS2RwcE9Zdk9USGNVRXR3aVdURFF1RHFBOXB5b3pmQ3JEUkc5dkpySlFVVko3RUxsSVpFX2c4M2lUUk1sdHJERV9KTWtJVEx6YWx0VkEzOHhTdzhWX1BjeDNHS3BEUkt4ekhmdGQtb0FXOW9JTlgxcm9xTGdXSEFaSVJ30gG-AUFVX3lxTE5LNmZGRG9PQ0hRaVBzdURETnRWVHRRMEVaWm10TXNzMmhOYlJjcldxcUJHMDlnbGlmUUxya29qS1VPMXJLZHBwT1l2T1RIY1VFdHdpV1REUXVEcUE5cHlvemZDckRSRzl2SnJKUVVWSjdFTGxJWkVfZzgzaVRSTWx0ckRFX0pNa0lUTHphbHRWQTM4eFN3OFZfUGN4M0dLcERSS3h6SGZ0ZC1vQVc5b0lOWDFyb3FMZ1dIQVpJUnc?oc=5","No mention of Stringify or related technology"
"Neura","Moss, NEURA Robotics, Scalable Capital — Startup News Germany, Austria, Switzerland, August 2026","neutral","relevant","0.80","2026-09-07T06:31:40.000Z","Startuprad Io","https://news.google.com/rss/articles/CBMiiwFBVV95cUxOcFlfQmp2QXVMeklaOWNLa0ZVZC15UXVaamFVbEM3X2QtWEJsVjNVNFRFbDl3RWFNRDBOYVRZc2FLOWRkaDZiY0ZHRTZpYThrUnhzY2RqMk1HSjNaMVA2LWs0RWRqTEp6SGVDMFJtNlFGcjNqOGxINWFwMW10XzRfNVVESkV6QmpwNWc0?oc=5","Company name mentioned in a roundup of startup news."
"CarDekho","Mahindra BE 6 SPORTEQ Review: Software For The Win Video - 6822","neutral","relevant","0.80","2026-09-07T06:31:08.000Z","CarDekho","https://news.google.com/rss/articles/CBMimgFBVV95cUxPaDdJbDQ1N0NPVWVzQUhkVnNNRGhrVVFzckVtb1Y2b0tWTHByRk5uMW1VWXFrUWtCQlY5NEQ3VnZjZGl4NkpZdlR4VHZpMkNWOXl0X2MwZlRQTGhyaFNGYTNnN0pHaWo0Q1M3MmRvbkFEMWNYVDN4TUNxNjlfNktSN0JRcWpsN1kxQ2pmRThVSDRlSVZVX05uRjB3?oc=5","Review of Mahindra BE 6 SPORTEQ on CarDekho platform"
"MasterClass","🗞️ Monday’s front pages, Barça masterclass, crisis at Valencia...","neutral","irrelevant","0.90","2026-09-07T06:26:00.000Z","Yahoo Sports","https://news.google.com/rss/articles/CBMiiwFBVV95cUxNSWFzVmk2S3pIeERQaWNQVUtQMEg0SmVsSk1uM2JidEZLcHN4QlpGR1RtcE4tQTFzcXhuRzQ3STNod05XRm1yMjh5R3RVTERkc0dydzRmX1FXR3RfNkt6dmxpbzBoakpmQU5QR292dnF5a2JPdDZDSWdMdElqLWRsZ28yQlpuanlEQmI0?oc=5","Article is about sports news, not MasterClass"
"Neura","NEURA and SECO Partner on Robot Compute Modules Built in Europe","positive","relevant","0.90","2026-09-07T06:09:01.000Z","Unite.AI","https://news.google.com/rss/articles/CBMijgFBVV95cUxNMDlYTmxoNHVKUzV0R3B4UmJ0UHYzdHNzaHZPb2ctY2lqTGVTVGhfcXltY0lybGtLUFdUS09rYlV2QUpwaGEtOEdZMzRSclM1by1EY1Z3eDdueVdmcmMzYkdjWWFkX1RTVzByb0RVcUR0b0dyWFo5VU5HaGhPcXZjcHhEcnJXenJqMjE1QUtn?oc=5","Partnership announcement with SECO, a well-known company in the sector."
"Neura","SECO, NEURA Robotics Announce Partnership To Industrialize And Scale Physical AI From Europe","positive","relevant","0.90","2026-09-07T05:10:00.000Z","TradingView","https://news.google.com/rss/articles/CBMi8wFBVV95cUxQQlluTkQxVEZ4elZkSWlKZnJWbmdhYlRCNmhsdjVzNUtrY0ZJOE1VVWwxcEFqajc2YnhuazFvay1pV3NFcmRkeUJJVlBsWW5tMDJicGxDMWNyTXhkdVhIOHhGZTRWMmw5cEZwN09qbEh2UThqNEhuSk1pb25SQWVhUnp6dXhybWNjZVgxeVUwY2xHMWNwblU2ZTRUbWZpZzd4Zk45MGZLS0xnXzNrbldFUnZLTjVscDljbG5fd0Y5YnZIWF9EWEJvdUtRVEdpSGpkVUpMUm9qaGE2RmFLZjQ0cm8zbmJ1MmV1OXZwRTB2QzI4bVE?oc=5","Partnership announcement indicates collaboration and potential growth for Neura."
"Astra","Nvidia Chief Jensen Huang declares arrival of AGI; Congratulates OpenAI team on GPT-6 Astra model","positive","relevant","0.80","2026-09-07T04:58:02.000Z","Livemint","https://news.google.com/rss/articles/CBMi5wFBVV95cUxNbnlTekpmM1RHRV8wWG5XTENFRGhxN19SQV82UmJRd1lrRjNEOUxxWkMxR0ZzbkI1VHBMNDZEWGc2c21VWVFDazRNNzRmZXVlZUNlY0pFN3FrQThUOVlEWkUzcThkcktPQjJFR25UWG1mWmNCZVBvejdhR2RpNzRGdjlzMXZvQjJCNmhNT2N5V0piSXZRc1R2ZFRQUlJXVGFOS2x1S1lMRThjSWRuRlRmbnA0TVhWcnJxbTY4b09tbG1lRzRiUzBXWU9GX09meVc2b2tzNXNxZExsTmhlZXBmOG1STGg5bXPSAewBQVVfeXFMUG04MmY0QlNtenZBZUY3bGtILS1hbmhWaHcta3FqV212S3B3Ymo2blVUZ2Z0T3Qzek9PM0ZYMUhQTENzVS1mWFJYOVJjT0VnVGRvX1ZIQmJZVF8wNjVJbjVFcXQtSERGRnF6cFZnSENKOGZQUi1yMTF3cUtMTFBMektSUXdlMk4yVTdOVVNCX29wRWZBZVZMTmx1a1M4LVgzdmRZWUFuX0xYcmR0Y25vNEZ6NGZEZWVhY2IwLWwxLVd0UmxmbDRuZHNFd2NJY2lreHZiV3BDMU5zUHc0d1pnSVhHOHpQUmUzVnQ4ZU4?oc=5","Nvidia's Jensen Huang congratulates OpenAI on their Astra model, implying a positive association."
"MeMed","Pre-match FK Arendal vs Sandnes Ulf, NM Cup 1/32","neutral","irrelevant","1.00","2026-09-07T04:49:23.000Z","BeSoccer Livescore","https://news.google.com/rss/articles/CBMickFVX3lxTE1XWElmQVR5NGY4eUJXejZpaS1KMXBhRFczZFpCRTBsOHBTZ3Z4VHFQREtDanFvbU0zZUR5X0pFWG5LbGNpN2liYkdfZkhtV2M0bFVsOGNpWTZYOTFYeXBnZkF3WHZaUlBrM0hIVHdvOVFGZw?oc=5","No mention of MeMed, a medical technology company"
"Guild","BBC's Charity Shop Girl opens new charity superstore","neutral","irrelevant","0.80","2026-09-07T04:00:00.000Z","The Argus","https://news.google.com/rss/articles/CBMimwFBVV95cUxPTVJJZlBtS0FzbFFhQzRuMWp4LU93c0tJeEhEZFRLN0FpQUpGRWpqY0l5NW4xdW5SSlpmNE93UTZNSjFCVHpVT1ZiLWsxOWtaczhnakNZY3M5bXdQVHk2dkx1cXNLY0lEaC11NEFZWE1iQ0JJTWdBQnVDdWF2TmxQdmZVMWlURkUwQmhlVkRmYndldzlzaUlwSGVyOA?oc=5","No mention of Guild, a venture-backed edtech company"
"Astra","OpenAI's GPT-6 Astra Could Trigger a New Wave of CPU Demand, Benefiting Intel and AMD","positive","relevant","0.80","2026-09-07T03:05:00.000Z","finance.biggo.com","https://news.google.com/rss/articles/CBMidkFVX3lxTE1CSm12VlpYaVg5MktYalVsZzFzVnQ1eFh5Mk5tVk1RTGhDcWNMWnNIakZzMTlUWTBJdnpOVHNHa1JZZE5xZ0NPZU9SbXJiM0lUTkFpNEp2YTdQNHFUeTc0bWhWaVRudTd3ZVJzSkdvVUZwNTliYVE?oc=5","Article mentions Astra in the context of CPU demand, implying a positive impact on the company."
"Astra","OpenAI Fully Launches GPT-6 Astra for Premium Users","positive","relevant","0.90","2026-09-07T02:51:02.000Z","kucoin.com","https://news.google.com/rss/articles/CBMijgFBVV95cUxOOW9WcFpXZ1l6UE1MRDNjcXVLUkxTeW80VDhXdDVkSmtwS0JMWVQydDB2a0xvX0s3ckpWOUpLN0ZYdnkzb1RHM1J2RXNhRUFONWhlWWtFNm1VRi1CR3pldlpCQmc5aVNpYmkxN1BaQTZJS01UM3F4Y3pJODkwRWJiUXFtbEl1aWtxVU94WUh3?oc=5","GPT-6 Astra is a product of OpenAI, which is a portfolio company"
"Klook","From 9.9 to 11.11: How double-digit sales are changing the way Singaporeans book travel","neutral","relevant","0.80","2026-09-07T02:20:00.000Z","The Straits Times","https://news.google.com/rss/articles/CBMi4gFBVV95cUxNYkJyb2pHbWVEMFBOazQtaVdNNkxBMzFfYVhJR2tuWkhQdFNvdFJvcVZZdHFvQmhkUm5wZ2JYd2VEaXpQaWwtOE1JeDR0azRNUVdmejFOQS1nRjZjR1lqeDRaWUZvV3ZkOEwtd2pieEVONUJXaXY4WlZ5aC0yYTZTNXRhVDhHU0Nydmo0aUhEQTdRT3hQX1NoWW9qdWJTX2g4SVhRQ3U1ZUdxMDJoWU1LQ2JQR0cxUUZJUmpMdWdQT3lhRGVrZFd5MS1IUlA0Z2l3MlJERmRsazVTamtmUXVTRnh3?oc=5","Klook mentioned as a platform for booking travel, but no specific company news"
"Klook","Best 9.9 travel deals: 50% off Japan and South Korea flights, $39 JB hotel stays and more","neutral","relevant","0.80","2026-09-07T02:20:00.000Z","The Straits Times","https://news.google.com/rss/articles/CBMixAFBVV95cUxNdFlzM29oQmRBYWNILWZFSnVjWS0yVFJsMm55MGQwb3ZaTXh3N0VxUk42bk9mOTU3SjI3M2FwcDJ3amlpbTZlLVpaSXNYZzQzelo3Rm5CVlJBVXpWY19zZnMta0VjZkJMdGRROFROX3hPUnR5VFN0SjRWekx3a0dXR19KTkFxbjFmRTl2cTBHak9mU2FKbEdhLTBTdXg0VmQ4Nkd2anlkb3hUazR2aUM5ak41eEJUdWZ2d0VteEctdnFYUWpz?oc=5","Klook mentioned as a platform offering discounted travel deals"
"Peak","Saudi Hajj Ministry expands AI use to enhance services for pilgrims, Umrah performers","neutral","irrelevant","0.80","2026-09-07T02:19:20.000Z","The Malaysian Reserve","https://news.google.com/rss/articles/CBMixwFBVV95cUxPZVZoYlZUQTF0S05POVVsRWVWZDNTeG1TSW5HNlpCLUNYeFpQVUViZlZCeHowYml2TGZ0X0s4RElZYjRMQTlBZEM4cFV2ZUpGTTlxUlZPb1NJWWlBaFFsbWFnMy03b0lzbGVzOVFZOUZEQmRUSjFhS3FqMzNoVmlXWWJsRi1lbUJuWldOR2lfbVVXdXZ4aVZtN1VRcW9kWGFkaXZfQ1JBUEZ2QS1qVFdlS0EwWFU0UWFBa2lxUG9mTV9KOG9fdk9B?oc=5","Peak is a mental performance training app, not related to Hajj or Saudi Ministry"
"MasterClass","Style Edit: Audemars Piguet’s immersive watchmaking masterclass in Macau","neutral","irrelevant","0.90","2026-09-07T02:00:07.000Z","South China Morning Post","https://news.google.com/rss/articles/CBMi0AFBVV95cUxNRXJ4ckFSWkR2QWJNWmZ0bDRtN3B6OTVvS2NGZEU1S0oyN2x4bkVtZUhXV1ZWdHk3eWZLbGpHdVBuY2tuNDRVVzB1TFBMMURlZkZLY2JWNGd3UmhZVnhXcTZ2WVVPQVMtX3VkMFRxNVFJNHJka3hYdTRUZHpzZEsydzQtbzhNcmhtX2FzV01od2s2YnJ1VjlsdldVekdtNFFUR0djOUVnUG44QUh4WmgwNUFBWnNvazdjWWJnTDFCRS1OLWNzNE0xeE14ekJtUV9P0gHQAUFVX3lxTE9YdnVacnFvaWxGNkdBbXJuekFHUWpvT1ZBWXF3V3M0RnpiTzM1RDNfVjZUa1pCaFd1cjdRd1ltdFNydk5XcTFXZUxtQ1ZPUVZaYXJBV0U1NzJ2MzFjaHk5WW5XNXFZZHd4eTMwQVhSZlZyYjM0NllKQ3JGQl9RZ3U3T0k3VU9VTmRaVDd5NG1iaEprVGlFMzFObjVqVkd3cHJVNnJwSmpCY0xvZV9XTGFiSUxyRGhUdjE3RWtVM3gzU1J4UVRpN2xDanpualFDcG8?oc=5","Article is about a watchmaking event, not the online education platform MasterClass."
"JumpCloud","JumpCloud Targets AI-Driven Identity Security in Zero Trust Market","positive","relevant","0.90","2026-09-07T00:39:55.000Z","TipRanks","https://news.google.com/rss/articles/CBMitAFBVV95cUxQemw2VDU1U3pndnRVYVFLWWRGRDBZUlFKYk9uRFpiVi10SVctU2VOSmw0ZkZwTktYQW5yQmplUFZZTENiVkJndXdkYTRSeENJOXZjUlByRThEZ2RJbTVsUjZyN3BzRHdObzk5UWo2WnNCWHkwXzNoWnFYd3F4ZFRkSWdIVGp4VVE5TFNqelc4WDRrdXhENjB5a1liRWVRZF9LQjFQc2tmVlNvX1hGazZwNm1BTTQ?oc=5","Article mentions company name and specific market focus."
"OpenEvidence","OpenEvidence Highlights New Medical AI Model Suite and Benchmark Performance","positive","relevant","0.90","2026-09-07T00:39:50.000Z","TipRanks","https://news.google.com/rss/articles/CBMiwgFBVV95cUxPVnV0ZTVwdGR0QzBTTnd0cHFQTXRqOWpucDFYU3VkWE5RanZnNXFHMUhNWk1NeER0bXowWGVnZF9OYTl6cDhnZ1ZucWgzMzRmUm1jeHhWSUVSeWF2VnVEUldkZjBlUjg3U2prTVhMdmFZaVRWcXE1V1pfMFRzVUZ1UUlhbi1PS3BTLXQxME50VTlWRFVxU0QxV0FUZ0ZaZm9zX3ItRGZwZkFMbkRKd1d5eGpUX3EwcE01T1ZfMU1vbnZTZw?oc=5","Company name and sector context suggest relevance and positive sentiment"
"Wave","The Fintech Integration Wave: Neobanks Connecting to Stablecoin Rails","positive","relevant","0.80","2026-09-06T23:19:20.000Z","forkast.news","https://news.google.com/rss/articles/CBMilAFBVV95cUxQY2Q0dE5PSXl0aEdTZDNDWWFvb0FCQTVIcUFUeEo3bms2YlNQREk0NU5QMDNGazNNMi1nNjJ0ZVRMTUlNdUxRRjQ1S0JfM3Mwd1B1OTc4bGJfcDJQdEh1WkdOR2ZVcFNBU0tETGJpZUxhdlFYWjBSVjBlV240SVpERnBSTXlIekpSMTdxVWdJMFlnZkh5?oc=5","Article mentions Wave in the context of fintech integration and stablecoin rails."
"TubiTV","HORROR-COMEDY “SANGUINE TEETH ON A DRIFTLESS ROAD” NOW STREAMING ON TUBI AND AMAZON","positive","relevant","0.80","2026-09-06T22:59:07.000Z","Horror Society","https://news.google.com/rss/articles/CBMiwAFBVV95cUxNVXgzWGJ0NVZ3U1NDWU1aWDRPYW5SdmQyakozVklUMHhJOXdRUDJxaHduOC14dnZ6OFQ4NzBNckVxbWd0MUlLMjJuNWU0LWF1eS1weHVEYTNfdEpPOGtmWENBb2JSMWl1c0d1U1Y3Y05wcXloMDIwSEt3b3dFUjVRWGNlOUU4STZ4bmN2am1OY2tjS2w5YjZpTXZvMm1xRTZwSW40UGRmcHlCWEc1bGNmX05SR0oyMGd6X09QbHNUcFU?oc=5","Tubi is mentioned as a streaming platform for the movie."
"Overtime","Italy gives US a scare and China edges Czech Republic in women’s FIBA World Cup","neutral","irrelevant","1.00","2026-09-06T22:47:06.000Z","KWKT - FOX 44","https://news.google.com/rss/articles/CBMiwgFBVV95cUxQQ2FLRjlJTThNRGx1Q0hLVFROSjVtXy1TNzg3WmdnUGpXTldwMUdhd1Bkd29FSkJSbHZueHlZWFdPNzdMVHVYWlpKcXROOFBFeW9nTENSc3ZCVGpaZTFkbmttNVFmQUgxOW9zWDRvZ1k0UVE5ZDkwcmlBTkF2aXpHQkJkSEM2QTNBSXBUVHRFamhxMUxvbVptY3ZFNFZpTDdhTHUtRTg1aUtvYmlfb0plaml4QV96ek5HNzRzQnhJdUcxQdIBxwFBVV95cUxPREJwMnFFMXZMeDM1b0cyczlqX2pra3ZZaHE3QUNmamlZTm9ycXdiVmhqU3JoaHBWc0FmVDFlUGNCbjg3aEs0TWpGa09MWE9BZldkR0VJSlVGOXdQeVFhTkpVOWdBcmZUVm85WVNmOUZkOEZNS2xPQndwX0lwR2hGbHhXcXBhYXBDRHhhWnQ4NE56SW5hRVh1MjVETzZ5WG5NdzNXSkluSjR1QTFMc2hEbWhNakQ0QUtvdi1KcHBfbjV2eEtvakpj?oc=5","No mention of Overtime, a sports tech platform"
"Flash Forest","The Varsity Newswire","neutral","irrelevant","0.00","2026-09-06T22:11:20.000Z","thevarsity.ca","https://news.google.com/rss/articles/CBMiaEFVX3lxTE4zTnNFVzczdS1yVURhelJ2RFBVSGJyT2VGdW9HYV94dmdhQ0IwS0tRU3FRaHM0Rnh2UXp5amJqd3U5cEJ2ekhsUnYzRm9mU242YmpmWDl5ckdnQXAyMldrcGVIZnEzMVFS?oc=5","No mention of Flash Forest in the snippet"
"Casper","American Airlines ups its pillow game by tossing in a mattress pad, duvet -- but only for first class","neutral","irrelevant","0.80","2026-09-06T22:00:00.000Z","Mashable","https://news.google.com/rss/articles/CBMid0FVX3lxTE9pbldWemZJQXF6bGFJc1RDMWk2YWJpQjlybmhEVWFwYWt3TnRab0l0dnVCMWk1R1RSX1BPR0Rjd09zbDZBbkQ3NmlYLVY3MTRueG5YeFlfXzBvdnh2YVRXa2oySzRWcG11NV9fY1VHZDFnTVN4ZTM4?oc=5","No mention of Casper, but rather American Airlines' in-flight amenities"
"ProFuse","Lumpy Skin Disease Resurgence and Control Measures","neutral","irrelevant","0.80","2026-09-06T20:38:37.000Z","Rising Kashmir","https://news.google.com/rss/articles/CBMimAFBVV95cUxOTjRJYWV6aXlZMUZpNUZkeURZdGhHR1RFRHV5Z241NHdYS3dfWkd4R0ZGMEJ1XzhveUQ1UFpPR0RxeHZjNXlMZ3JObVItbFhzY3lzU29DLTBLUVMyUjFTdTZmQzRJOWRXbG5JSVZ0Y0FaUFJxaTZhTmpaTTk5aVV6TmFjcVBvWko2QWl2enJFbVpXSVlZS1IwQg?oc=5","No mention of ProFuse in the snippet or publication name"
"Guild","Yes Arts to host gallery reception for Central Kentucky Homemakers' Quilt Guild members and stained glass artist Don Blue","neutral","irrelevant","0.80","2026-09-06T19:11:23.000Z","State-Journal","https://news.google.com/rss/articles/CBMi7wFBVV95cUxQbjk0NDVScF9fUVoyT2NBdVlzMk5acnhaUW96dVVDak0tQUxETGN6QVNrSnA3X2w0ckljek12b3pvSkx2MDIxem5vbzVtbXZISzVWUzRpeFhpekpIcXM5UVlGN25RQjdSUjN2bWc1RHJ1ZVVUNTVYaVpaOFMzUC1DTmhNRzZtRTVYRGJ4WjVQMXlnY2ljdFNES0Q5MlRBOTBkdGU0SmRTbUFBazV0TmxOamt0Qk10Q1c3UG9mdkZ3aXBhbFdIZUl4bWJNZDBIWjNFLWN5TG1nTzJUY2I2Q3pKNVZESVJ0eVVSTXotbWNSdw?oc=5","Different organisation with similar name"
"Groq","NVIDIA (NVDA)’s $20 Billion Groq Bet Goes Live This Year With New AI Racks","positive","relevant","0.90","2026-09-06T19:07:37.000Z","Yahoo Finance","https://news.google.com/rss/articles/CBMilgFBVV95cUxPYU1tUTBETmI3TU0zbTBsaHhtZDk1YVNsVGJDVXdYX2pJc2xhZkNaVWxqWnk2SFFHaUx5OVgzTlVXMDB4QWZNZFdpU0VQVWZpUm43N3dmMFNvVG1uRzV5TzFPeGZOSzdvaVlHNEZTYzdIY0tRcDJVTThKVVg0MHdqdkV2ZzRxeC1yX3pENnFVNjZyTjh0Unc?oc=5","NVIDIA's investment in Groq is the focus, with a positive spin on its potential impact."
